ASFIndex,DATE,TIME,E,N,KP,DEPTH,ALT,GYRO,PITCH,ROLL,CP,FG,DCC
21:38.9,3/5/2019,12:46:16,248991.58,948004.36,64.63,118.2,1.2,320.8,-4.9,-0.8,-1067,-3,3.547
21:39.9,3/5/2019,12:46:17,248991.79,948004.56,64.63,120,1.1,321,-4.7,-1.2,-1067,-3,3.84
21:40.9,3/5/2019,12:46:18,248991.87,948005.05,64.63,118.5,1.1,321.2,-4.7,-1.1,-1067,-3,4.2
21:41.9,3/5/2019,12:46:19,248991.72,948005.28,64.63,118.5,1.1,321.2,-4.8,-0.6,-1067,-3,4.224
21:42.9,3/5/2019,12:46:20,248991.24,948005.7,64.631,118.6,1.2,320.9,-4.9,-0.5,-1067,-3,4.103
21:43.9,3/5/2019,12:46:21,248991.05,948005.87,64.631,118.5,1.2,320.6,-5,-1.1,-1067,-3,4.056
21:44.9,3/5/2019,12:46:22,248990.82,948005.52,64.631,117.8,1.2,320.8,-5,-0.8,-1067,-3,3.663
21:45.9,3/5/2019,12:46:23,248990.69,948005.75,64.631,118.4,1.2,321.1,-5,-0.5,-1067,-3,3.697
21:46.9,3/5/2019,12:46:24,248990.47,948005.79,64.631,118,1.3,321,-4.9,-1.1,-1067,-3,3.549
21:47.9,3/5/2019,12:46:25,248990.33,948006.02,64.632,118.2,1.2,320.9,-4.8,-1.3,-1067,-3,3.582
21:48.9,3/5/2019,12:46:26,248990.28,948006.59,64.632,118.1,1.3,320.8,-4.9,-0.8,-1067,-3,3.89
21:49.9,3/5/2019,12:46:27,248990.13,948006.82,64.632,118.1,1.1,320.8,-4.9,-0.8,-1067,-3,3.92
21:50.9,3/5/2019,12:46:28,248989.98,948007.11,64.633,117.9,1.2,321,-5.2,-0.6,-1067,-3,3.979
21:51.9,3/5/2019,12:46:29,248989.97,948007.38,64.633,118.6,1.2,321.3,-5.2,-0.5,-1067,-3,4.134
21:52.9,3/5/2019,12:46:30,248989.81,948007.59,64.633,117.9,1.2,321.4,-5,-0.8,-1067,-3,4.136
21:53.9,3/5/2019,12:46:31,248989.43,948007.95,64.634,118,1.2,321.2,-5.2,-0.8,-1067,-3,4.057
21:54.9,3/5/2019,12:46:32,248989.24,948008.12,64.634,118.4,1.2,321.1,-5.3,-0.8,-1067,-3,4.014
21:55.9,3/5/2019,12:46:33,248989.06,948008.48,64.634,118,50,321.3,-5.3,-0.8,-1067,-3,4.088
21:56.9,3/5/2019,12:46:34,248988.89,948008.69,64.635,118.4,1.3,321.2,-4.9,-1.2,-1067,-3,4.094
21:57.9,3/5/2019,12:46:35,248988.49,948008.28,64.635,118.2,1.2,320.9,-5.1,-1.2,-1067,-3,3.526
21:58.9,3/5/2019,12:46:36,248988.32,948008.51,64.635,118.7,1.2,320.8,-5.3,-1.1,-1067,-3,3.531
21:59.9,3/5/2019,12:46:37,248988.13,948008.55,64.635,118,1.3,320.7,-5.3,-1.2,-1067,-3,3.404
22:00.9,3/5/2019,12:46:38,248987.96,948008.78,64.635,118,1.3,320.6,-5.5,-1.1,-1067,-3,3.408
22:01.9,3/5/2019,12:46:39,248988.04,948009.64,64.636,118.4,1.2,320.7,-5.5,-1.1,-1067,-3,4.003
22:02.9,3/5/2019,12:46:40,248987.75,948009.6,64.636,118.7,1.2,320.9,-5.4,-0.6,-1067,-3,3.745
22:03.9,3/5/2019,12:46:41,248987.57,948009.78,64.636,117.9,1.1,321.1,-5.4,-0.7,-1067,-3,3.715
22:04.9,3/5/2019,12:46:42,248987.42,948009.6,64.636,117.8,1.2,321,-5.3,-0.7,-1067,-3,3.492
22:05.9,3/5/2019,12:46:43,248987.25,948009.86,64.637,117.9,1.2,320.9,-5.3,-0.8,-1067,-3,3.518
22:06.9,3/5/2019,12:46:44,248987.33,948010.57,64.637,118.2,1.2,320.8,-5.2,-0.8,-1067,-3,4.013
22:07.9,3/5/2019,12:46:45,248987.1,948010.76,64.637,118,1.2,320.6,-5.3,-0.6,-1067,-3,3.946
22:08.9,3/5/2019,12:46:46,248986.73,948011.04,64.638,118.4,1.2,320.7,-5.4,-0.5,-1067,-3,3.833
22:09.9,3/5/2019,12:46:47,248986.58,948011.24,64.638,119,1.2,320.9,-5.5,-0.5,-1067,-3,3.839
22:10.9,3/5/2019,12:46:48,248986.31,948010.59,64.638,118.4,1.2,321.1,-5.3,-0.8,-1067,-3,3.223
22:11.9,3/5/2019,12:46:49,248986.16,948010.82,64.638,118.1,1.3,321,-5.4,-0.5,-1067,-3,3.248
22:12.9,3/5/2019,12:46:50,248986.37,948011.16,64.638,118.6,1.3,320.8,-5.3,-0.5,-1067,-3,3.62
22:13.9,3/5/2019,12:46:51,248986.36,948012,64.639,118,1.3,320.7,-5.2,-0.9,-1067,-3,4.121
22:14.9,3/5/2019,12:46:52,248986.18,948012.21,64.639,118,1.3,320.8,-5.1,-0.9,-1067,-3,4.117
22:15.9,3/5/2019,12:46:53,248985.76,948012.46,64.64,118.1,1.2,320.9,-5.1,-0.6,-1067,-3,3.938
22:16.9,3/5/2019,12:46:54,248985.62,948012.63,64.64,117.9,1.3,320.8,-5.3,-0.5,-1067,-3,3.925
22:17.9,3/5/2019,12:46:55,248985.75,948012.43,64.64,118.1,1.2,320.6,-5.5,-0.4,-1067,-3,3.911
22:18.9,3/5/2019,12:46:56,248985.59,948012.65,64.64,118,1.2,320.6,-5.6,-0.2,-1067,-3,3.919
22:19.9,3/5/2019,12:46:57,248985.42,948012.79,64.64,118,1.1,320.7,-5.6,-0.3,-1067,-3,3.87
22:20.9,3/5/2019,12:46:58,248985.28,948013.02,64.64,118.2,50,320.8,-5.5,0,-1067,-3,3.897
22:21.9,3/5/2019,12:46:59,248984.89,948013.5,64.641,118.4,1.1,321,-5.4,-0.4,-1067,-3,3.885
22:22.9,3/5/2019,12:47:00,248984.77,948013.68,64.641,118.5,1.1,321.1,-5.2,-0.3,-1067,-3,3.905
22:23.9,3/5/2019,12:47:01,248984.84,948013.91,64.641,118.1,1.2,321.1,-5.4,0,-1067,-3,4.105
22:24.9,3/5/2019,12:47:02,248984.57,948014.05,64.642,118.2,50,320.9,-5.5,-0.1,-1067,-3,3.98
22:25.9,3/5/2019,12:47:03,248984.41,948014.21,64.642,118.2,1.2,320.7,-5.6,-0.6,-1067,-3,3.952
22:26.9,3/5/2019,12:47:04,248984.03,948014.39,64.642,118.4,1.2,320.8,-5.6,-0.4,-1067,-3,3.76
22:27.9,3/5/2019,12:47:05,248983.9,948014.6,64.642,118.1,1.2,320.9,-5.7,-0.3,-1067,-3,3.785
22:28.9,3/5/2019,12:47:06,248983.9,948014.95,64.643,118.6,1.4,321.1,-5.5,-0.6,-1067,-3,4.006
22:29.9,3/5/2019,12:47:07,248983.78,948015.15,64.643,118.3,1.2,321.3,-5.5,-0.9,-1067,-3,4.025
22:30.9,3/5/2019,12:47:08,248983.65,948015.68,64.643,118.3,1.3,321.3,-5.4,-0.6,-1067,-3,4.252
22:31.9,3/5/2019,12:47:09,248983.51,948015.88,64.644,118,1.2,321,-5.3,-0.4,-1067,-3,4.265
22:32.9,3/5/2019,12:47:10,248983.19,948015.9,64.644,117.6,1.2,320.7,-5.4,-0.7,-1067,-3,4.02
22:33.9,3/5/2019,12:47:11,248982.89,948015.74,64.644,118.1,1.2,320.6,-6,-0.8,-1067,-3,3.69
22:34.9,3/5/2019,12:47:12,248982.76,948015.93,64.644,118.2,1.2,321,-6.1,-0.7,-1067,-3,3.704
22:35.9,3/5/2019,12:47:13,248982.75,948016.38,64.645,117.9,1.2,321.1,-5.9,-0.7,-1067,-3,3.973
22:36.9,3/5/2019,12:47:14,248982.61,948016.61,64.645,118.6,1.1,321,-5.7,-0.7,-1067,-3,4.003
22:37.9,3/5/2019,12:47:15,248982.46,948017.03,64.645,118.2,1.2,320.8,-5.6,-0.5,-1067,-3,4.145
22:38.9,3/5/2019,12:47:16,248982.32,948017.21,64.645,117.9,1.2,320.8,-5.8,-0.5,-1067,-3,4.141
22:39.9,3/5/2019,12:47:17,248981.7,948017.16,64.646,118.1,1.2,321,-5.9,-0.7,-1067,-3,3.62
22:40.9,3/5/2019,12:47:18,248981.61,948017.37,64.646,117.9,1.2,321.2,-5.9,-0.7,-1067,-3,3.681
22:41.9,3/5/2019,12:47:19,248981.85,948017.71,64.646,118.2,1.2,321.3,-5.8,-0.9,-1067,-3,4.082
22:42.9,3/5/2019,12:47:20,248981.7,948017.93,64.646,118.5,1.2,321.3,-5.7,-0.8,-1067,-3,4.099
22:43.9,3/5/2019,12:47:21,248981.59,948018.55,64.647,118.3,1.2,321,-5.6,-1,-1067,-3,4.392
22:44.9,3/5/2019,12:47:22,248980.79,948018.27,64.647,117.8,1.2,320.9,-5.7,-0.8,-1067,-3,3.59
22:45.9,3/5/2019,12:47:23,248980.64,948018.48,64.648,117.8,1.2,321,-5.5,-0.8,-1067,-3,3.602
22:46.9,3/5/2019,12:47:24,248980.54,948018.49,64.648,118.1,1.3,321.1,-5.4,-1,-1067,-3,3.524
22:47.9,3/5/2019,12:47:25,248980.41,948018.72,64.648,118.5,1.3,321,-5.3,-1.3,-1067,-3,3.563
22:48.9,3/5/2019,12:47:26,248980.67,948019.31,64.648,118.1,1.2,321,-5.3,-0.8,-1067,-3,4.131
22:49.9,3/5/2019,12:47:27,248980.48,948019.53,64.648,117.4,1.3,321,-5.4,-0.7,-1067,-3,4.118
22:50.9,3/5/2019,12:47:28,248979.99,948020.12,64.649,118.1,1.2,321.2,-5.4,-1.3,-1067,-3,4.098
22:51.9,3/5/2019,12:47:29,248979.86,948020.32,64.649,118.1,1.2,321.3,-5.4,-1.2,-1067,-3,4.116
22:52.9,3/5/2019,12:47:30,248979.85,948019.96,64.649,118.5,1.2,321.2,-5.3,-1.2,-1067,-3,3.885
22:53.9,3/5/2019,12:47:31,248979.65,948020.18,64.649,118.2,1.2,321.1,-5.5,-1.3,-1067,-3,3.861
22:54.9,3/5/2019,12:47:32,248979.31,948020.11,64.65,118.1,1.2,320.9,-5.4,-1.4,-1067,-3,3.556
22:55.9,3/5/2019,12:47:33,248979.02,948020.87,64.65,118,1.3,320.9,-5.4,-1.6,-1067,-3,3.786
22:56.9,3/5/2019,12:47:34,248978.87,948021.08,64.651,117.8,1.3,321,-5.5,-1.7,-1067,-3,3.805
22:57.9,3/5/2019,12:47:35,248979.14,948021.02,64.65,118.1,1.2,321,-5.7,-1.5,-1067,-3,3.974
22:58.9,3/5/2019,12:47:36,248978.96,948021.26,64.651,117.9,1.2,321,-5.8,-1.3,-1067,-3,3.978
22:59.9,3/5/2019,12:47:37,248978.57,948021.69,64.651,118.4,1.2,321,-5.7,-1.5,-1067,-3,3.937
23:00.9,3/5/2019,12:47:38,248978.37,948021.89,64.652,118.1,1.2,321,-5.5,-1.2,-1067,-3,3.905
23:01.9,3/5/2019,12:47:39,248977.9,948021.79,64.652,118.3,1.2,321.1,-5.6,-0.9,-1067,-3,3.474
23:02.9,3/5/2019,12:47:40,248977.73,948021.98,64.652,118.2,1.2,321,-5.6,-0.6,-1067,-3,3.458
23:03.9,3/5/2019,12:47:41,248978.07,948021.97,64.652,117.9,1.2,320.9,-5.7,-0.8,-1067,-3,3.718
23:04.9,3/5/2019,12:47:42,248977.88,948022.23,64.652,119,1.3,320.9,-5.9,-1.2,-1067,-3,3.729
23:05.9,3/5/2019,12:47:43,248977.76,948023.03,64.653,118.1,1.3,320.9,-5.9,-0.8,-1067,-3,4.123
23:06.9,3/5/2019,12:47:44,248977.29,948023.06,64.653,118.2,1.3,321.1,-5.8,-0.8,-1067,-3,3.77
23:07.9,3/5/2019,12:47:45,248977.14,948023.21,64.653,117.9,1.3,321.2,-5.6,-1.1,-1067,-3,3.742
23:08.9,3/5/2019,12:47:46,248977.28,948022.99,64.653,118.2,1.3,321.3,-5.5,-1,-1067,-3,3.72
23:09.9,3/5/2019,12:47:47,248977.12,948023.18,64.653,118.3,1.3,321.2,-5.4,-1,-1067,-3,3.715
23:10.9,3/5/2019,12:47:48,248977.06,948023.56,64.654,118.3,1.2,321.1,-5.3,-0.7,-1067,-3,3.897
23:11.9,3/5/2019,12:47:49,248976.9,948023.79,64.654,118.5,1.2,320.9,-5.3,-1,-1067,-3,3.913
23:12.9,3/5/2019,12:47:50,248976.5,948024.16,64.655,118.1,1.2,320.8,-5.5,-1,-1067,-3,3.823
23:13.9,3/5/2019,12:47:51,248976.36,948024.32,64.655,118.5,1.1,320.9,-5.5,-0.7,-1067,-3,3.812
23:14.9,3/5/2019,12:47:52,248976.51,948024.59,64.655,118.3,1.1,321,-5.4,-0.7,-1067,-3,4.095
23:15.9,3/5/2019,12:47:53,248976.43,948024.75,64.655,118.1,1.2,321,-5.3,-0.7,-1067,-3,4.129
23:16.9,3/5/2019,12:47:54,248976.28,948024.96,64.655,118.1,1.2,321.1,-5.5,-0.6,-1067,-3,4.137
23:17.9,3/5/2019,12:47:55,248975.88,948025.11,64.656,119,1.2,321.2,-5.3,-0.6,-1067,-3,3.916
23:18.9,3/5/2019,12:47:56,248975.73,948025.29,64.656,118,1.2,321.2,-5.2,-0.9,-1067,-3,3.908
23:19.9,3/5/2019,12:47:57,248975.43,948025.36,64.656,118.4,1.2,321.1,-5,-1,-1067,-3,3.723
23:20.9,3/5/2019,12:47:58,248975.32,948025.58,64.656,118.4,1.2,321.3,-5,-0.4,-1067,-3,3.769
23:21.9,3/5/2019,12:47:59,248975.49,948026.12,64.657,118,1.3,321.4,-5,-0.5,-1067,-3,4.235
23:22.9,3/5/2019,12:48:00,248975.33,948026.33,64.657,119.4,1.3,321.3,-4.9,-1.1,-1067,-3,4.235
23:23.9,3/5/2019,12:48:01,248974.87,948026.78,64.658,118.2,1.3,321.1,-4.8,-0.9,-1067,-3,4.151
23:24.9,3/5/2019,12:48:02,248974.73,948026.96,64.658,118.1,1.3,320.9,-5.1,-1,-1067,-3,4.149
23:25.9,3/5/2019,12:48:03,248974.2,948026.64,64.658,118.5,1.3,320.8,-5.3,-1.3,-1067,-3,3.536
23:26.9,3/5/2019,12:48:04,248974.41,948026.83,64.658,118.1,1.3,320.9,-5.3,-0.7,-1067,-3,3.817
23:27.9,3/5/2019,12:48:05,248974.27,948027.07,64.658,118,1.2,321,-5.3,-0.2,-1067,-3,3.853
23:28.9,3/5/2019,12:48:06,248974.04,948027.78,64.659,118.7,1.2,321.2,-5.3,-0.6,-1067,-3,4.109
23:29.9,3/5/2019,12:48:07,248973.89,948027.99,64.659,118.4,1.2,321.2,-5.3,-1,-1067,-3,4.114
23:30.9,3/5/2019,12:48:08,248973.43,948028.18,64.66,119.1,1.2,321.2,-5.2,-0.5,-1067,-3,3.871
23:31.9,3/5/2019,12:48:09,248973.29,948028.37,64.66,118.4,1.2,320.9,-5.5,-0.5,-1067,-3,3.883
23:32.9,3/5/2019,12:48:10,248973.35,948028.16,64.66,118.3,1.2,320.9,-5.5,-0.4,-1067,-3,3.8
23:33.9,3/5/2019,12:48:11,248973.21,948028.33,64.66,118.2,1.1,321.1,-5.3,-0.5,-1067,-3,3.795
23:34.9,3/5/2019,12:48:12,248972.94,948028.37,64.66,119,1.4,321.2,-5.3,-0.5,-1067,-3,3.604
23:35.9,3/5/2019,12:48:13,248972.77,948028.61,64.66,118.4,1.2,321.2,-5,-1.8,-1067,-3,3.621
23:36.9,3/5/2019,12:48:14,248972.39,948029.61,64.661,118.4,1.1,321.1,-4.8,-1.8,-1067,-3,3.933
23:37.9,3/5/2019,12:48:15,248972.48,948029.34,64.661,118.2,1,320.8,-4.7,-1.1,-1067,-3,3.839
23:38.9,3/5/2019,12:48:16,248972.36,948029.53,64.661,118.9,0.9,320.8,-5.1,-0.1,-1067,-3,3.86
23:39.9,3/5/2019,12:48:17,248972.65,948029.61,64.661,118.6,50,321,-5.5,-0.9,-1067,-3,4.139
23:40.9,3/5/2019,12:48:18,248972.46,948029.82,64.661,118.4,0.9,321.2,-5.1,-1.3,-1067,-3,4.116
23:41.9,3/5/2019,12:48:19,248971.45,948030,64.662,118.9,0.9,321,-4.7,-0.6,-1067,-3,3.43
23:42.9,3/5/2019,12:48:20,248971.3,948030.2,64.662,118.7,1,320.9,-5,-0.2,-1067,-3,3.437
23:43.9,3/5/2019,12:48:21,248971.11,948030.19,64.663,118.7,50,320.7,-5.1,-0.5,-1067,-3,3.28
23:44.9,3/5/2019,12:48:22,248970.98,948030.41,64.663,118.7,1.2,320.7,-5,-0.8,-1067,-3,3.316
23:45.9,3/5/2019,12:48:23,248971.61,948031.18,64.663,118.3,1.3,321.1,-4.9,-0.6,-1067,-3,4.281
23:46.9,3/5/2019,12:48:24,248971.05,948031.41,64.664,118.2,50,321.4,-4.9,-0.8,-1067,-3,3.984
23:47.9,3/5/2019,12:48:25,248970.85,948031.58,64.664,117.9,2,321.2,-5.1,-1,-1067,-3,3.931
23:48.9,3/5/2019,12:48:26,248970.08,948031.2,64.664,118.4,1.2,321,-5.1,-1.4,-1067,-3,3.091
23:49.9,3/5/2019,12:48:27,248969.96,948031.45,64.664,118.5,1.2,321.1,-5.1,-0.7,-1067,-3,3.145
23:50.9,3/5/2019,12:48:28,248970.56,948032.1,64.664,118.5,1.2,321.1,-4.8,-1.4,-1067,-3,4.025
23:51.9,3/5/2019,12:48:29,248970.4,948032.31,64.665,118.5,1.1,321.4,-4.7,-1.2,-1067,-3,4.029
23:52.9,3/5/2019,12:48:30,248970.63,948033.13,64.665,118.7,1.1,321.7,-4.6,-1,-1067,-3,4.707
23:53.9,3/5/2019,12:48:31,248970.43,948033.35,64.666,118.4,1.1,321.5,-4.8,-1.5,-1067,-3,4.684
23:54.9,3/5/2019,12:48:32,248969.63,948033.4,64.666,118.4,1.2,321.3,-5.2,-0.9,-1067,-3,4.089
23:55.9,3/5/2019,12:48:33,248969.44,948033.54,64.666,118.1,1.2,321.2,-5,-0.4,-1067,-3,4.023
23:56.9,3/5/2019,12:48:34,248968.98,948032.63,64.666,118.4,1.2,321.1,-4.7,-1.2,-1067,-3,3.099
23:57.9,3/5/2019,12:48:35,248969.17,948033.37,64.666,117.9,1.2,321.1,-4.9,-1.3,-1067,-3,3.703
23:58.9,3/5/2019,12:48:36,248969.01,948033.65,64.667,118.2,1.3,321.5,-5,-0.6,-1067,-3,3.756
23:59.9,3/5/2019,12:48:37,248969.04,948034.49,64.667,118.1,1.4,321.6,-4.9,-1.1,-1067,-3,4.291
24:00.9,3/5/2019,12:48:38,248968.85,948034.7,64.668,118.8,1.3,321.4,-4.9,-1.3,-1067,-3,4.275
24:01.9,3/5/2019,12:48:39,248968.63,948034.64,64.668,118.2,1.3,321.5,-5.2,-0.5,-1067,-3,4.065
24:02.9,3/5/2019,12:48:40,248968.44,948034.86,64.668,118.3,1.4,321.5,-5.4,-0.7,-1067,-3,4.046
24:03.9,3/5/2019,12:48:41,248968.01,948034.85,64.668,118.2,1.3,321.4,-5.3,-1.8,-1067,-3,3.699
24:04.9,3/5/2019,12:48:42,248967.83,948035.05,64.668,118,1.3,321.5,-5.2,-1.1,-1067,-3,3.684
24:05.9,3/5/2019,12:48:43,248967.83,948035.34,64.669,118.8,1.3,321.5,-5,-0.6,-1067,-3,3.859
24:06.9,3/5/2019,12:48:44,248967.61,948035.55,64.669,118.4,1.3,321.1,-5,-0.9,-1067,-3,3.815
24:07.9,3/5/2019,12:48:45,248967.64,948035.94,64.669,118.4,1.3,320.9,-5.1,-0.8,-1067,-3,4.073
24:08.9,3/5/2019,12:48:46,248967.46,948036,64.669,118.9,1.2,321.1,-5.3,-0.3,-1067,-3,3.969
24:09.9,3/5/2019,12:48:47,248967.29,948036.21,64.67,118.3,1.2,321.6,-5.2,-0.7,-1067,-3,3.965
24:10.9,3/5/2019,12:48:48,248966.81,948036.12,64.67,117.8,1.2,321.4,-5.2,-0.9,-1067,-3,3.529
24:11.9,3/5/2019,12:48:49,248966.63,948036.32,64.67,118.3,1.1,321,-5.2,-0.8,-1067,-3,3.515
24:12.9,3/5/2019,12:48:50,248966.72,948036.82,64.671,118.8,1.1,319.5,-5.4,-0.4,-1067,-3,3.893
24:13.9,3/5/2019,12:48:51,248966.55,948037,64.671,118.9,1.1,317.6,-5.1,-0.3,-1067,-3,3.874
24:14.9,3/5/2019,12:48:52,248966.68,948037.07,64.671,118.2,1.1,316.4,-4.9,-0.1,-1067,-3,4.019
24:15.9,3/5/2019,12:48:53,248966.48,948037.27,64.671,118.6,1.1,316.4,-4.9,-0.1,-1067,-3,3.979
24:16.9,3/5/2019,12:48:54,248965.99,948037.51,64.672,119.1,1.1,317.3,-5.1,-0.4,-1067,-3,3.742
24:17.9,3/5/2019,12:48:55,248965.84,948037.7,64.672,118.4,1.2,318.2,-5.3,-0.6,-1067,-3,3.741
24:18.9,3/5/2019,12:48:56,248965.44,948038.09,64.672,118.2,1.2,318.8,-5.2,-0.5,-1067,-3,3.665
24:19.9,3/5/2019,12:48:57,248965.44,948038.13,64.672,118.3,1.2,319.1,-5.2,-0.9,-1067,-3,3.689
24:20.9,3/5/2019,12:48:58,248965.3,948038.32,64.673,118.2,1.3,318.9,-4.9,-1.3,-1067,-3,3.694
24:21.9,3/5/2019,12:48:59,248965.19,948038.75,64.673,118.5,1.2,318.8,-5.1,-1.2,-1067,-3,3.87
24:22.9,3/5/2019,12:49:00,248965.06,948038.95,64.673,118.6,1.2,318.6,-5.1,-1.2,-1067,-3,3.896
24:23.9,3/5/2019,12:49:01,248964.97,948039.4,64.674,117.8,1.2,318.3,-5,-1.3,-1067,-3,4.097
24:24.9,3/5/2019,12:49:02,248964.78,948039.58,64.674,118.5,1.2,318.1,-5.1,-1.2,-1067,-3,4.058
24:25.9,3/5/2019,12:49:03,248964.54,948040.26,64.675,118.2,1.2,318.1,-5.1,-0.9,-1067,-3,4.29
24:26.9,3/5/2019,12:49:04,248964.4,948040.44,64.675,118.4,1.2,318.3,-5.2,-0.9,-1067,-3,4.285
24:27.9,3/5/2019,12:49:05,248963.9,948040.28,64.675,118.3,1.2,318.5,-5.2,-1,-1067,-3,3.801
24:28.9,3/5/2019,12:49:06,248963.93,948040.02,64.675,118.6,1.2,318.6,-5.2,-0.9,-1067,-3,3.658
24:29.9,3/5/2019,12:49:07,248963.82,948040.26,64.675,118.1,1.2,318.5,-5.2,-0.8,-1067,-3,3.72
24:30.9,3/5/2019,12:49:08,248963.97,948041.28,64.676,118.7,1.3,318.3,-5.1,-0.9,-1067,-3,4.459
24:31.9,3/5/2019,12:49:09,248963.8,948041.46,64.676,118.4,1.2,318.2,-5.3,-0.9,-1067,-3,4.441
24:32.9,3/5/2019,12:49:10,248963.13,948041.62,64.677,118.1,1.2,318.4,-5.4,-0.6,-1067,-3,4.013
24:33.9,3/5/2019,12:49:11,248963,948041.8,64.677,118.1,1.2,318.6,-5.3,-1,-1067,-3,4.02
24:34.9,3/5/2019,12:49:12,248962.81,948041.61,64.677,118.3,1.2,318.4,-5.4,-1,-1067,-3,3.748
24:35.9,3/5/2019,12:49:13,248962.68,948041.82,64.677,118.3,1.2,318.3,-5.5,-0.9,-1067,-3,3.776
24:36.9,3/5/2019,12:49:14,248962.7,948042.07,64.677,118.4,1.2,318.3,-5.7,-1.1,-1067,-3,3.948
24:37.9,3/5/2019,12:49:15,248962.55,948042.31,64.677,118.5,1.2,318.4,-5.7,-1,-1067,-3,3.978
24:38.9,3/5/2019,12:49:16,248962.45,948043.18,64.678,118.3,1.2,318.7,-5.7,-0.5,-1067,-3,4.434
24:39.9,3/5/2019,12:49:17,248962.1,948043.11,64.678,118.7,1.2,318.8,-5.7,-0.9,-1067,-3,4.12
24:40.9,3/5/2019,12:49:18,248961.95,948043.3,64.679,118.7,1.2,318.6,-5.8,-0.8,-1067,-3,4.119
24:41.9,3/5/2019,12:49:19,248961.77,948043.09,64.679,118.3,1.2,318.4,-5.9,-0.6,-1067,-3,3.845
24:42.9,3/5/2019,12:49:20,248961.64,948043.3,64.679,118.3,1.2,318.5,-5.9,-0.6,-1067,-3,3.864
24:43.9,3/5/2019,12:49:21,248961.31,948043.55,64.679,118.2,1.3,318.6,-5.7,-0.8,-1067,-3,3.761
24:44.9,3/5/2019,12:49:22,248961.17,948043.77,64.679,118.2,1.2,318.8,-5.6,-0.7,-1067,-3,3.79
24:45.9,3/5/2019,12:49:23,248961.19,948044.46,64.68,118.2,1.2,318.7,-5.4,-0.7,-1067,-3,4.225
24:46.9,3/5/2019,12:49:24,248961.04,948044.64,64.68,118.9,1.2,318.6,-5.4,-0.9,-1067,-3,4.216
24:47.9,3/5/2019,12:49:25,248960.95,948044.84,64.68,118.4,50,318.8,-5.4,-0.8,-1067,-3,4.272
24:48.9,3/5/2019,12:49:26,248960.79,948045.03,64.681,118.6,1.2,318.7,-5.5,-0.8,-1067,-3,4.263
24:49.9,3/5/2019,12:49:27,248960.28,948044.94,64.681,118.5,1.2,318.6,-5.6,-0.9,-1067,-3,3.808
24:50.9,3/5/2019,12:49:28,248960.15,948045.16,64.681,118.7,1.2,318.6,-5.6,-0.8,-1067,-3,3.831
24:51.9,3/5/2019,12:49:29,248960,948045.09,64.681,118.2,50,318.5,-5.9,-1.1,-1067,-3,3.676
24:52.9,3/5/2019,12:49:30,248960.14,948045.49,64.681,119.1,1.2,318.4,-5.8,-0.9,-1067,-3,4.037
24:53.9,3/5/2019,12:49:31,248959.98,948045.74,64.682,118.5,50,318.6,-5.6,-1,-1067,-3,4.065
24:54.9,3/5/2019,12:49:32,248959.74,948046.02,64.682,118.2,1.2,318.8,-5.5,-0.9,-1067,-3,4.044
24:55.9,3/5/2019,12:49:33,248959.55,948046.21,64.682,118.4,1.2,318.9,-5.4,-0.6,-1067,-3,4.009
24:56.9,3/5/2019,12:49:34,248959.08,948045.76,64.682,118.8,1.2,319.1,-5.6,-0.7,-1067,-3,3.365
24:57.9,3/5/2019,12:49:35,248958.94,948045.96,64.683,118.5,1.2,319.2,-5.8,-0.9,-1067,-3,3.379
24:58.9,3/5/2019,12:49:36,248958.81,948045.97,64.683,118.3,1.2,319.1,-5.9,-0.3,-1067,-3,3.282
24:59.9,3/5/2019,12:49:37,248958.66,948046.2,64.683,118.6,1.1,319,-5.9,-0.5,-1067,-3,3.3
25:00.9,3/5/2019,12:49:38,248959.31,948047.02,64.683,118.7,1.2,318.9,-5.8,-0.9,-1067,-3,4.321
25:01.9,3/5/2019,12:49:39,248959.05,948047.34,64.684,118.8,1.2,318.9,-5.9,-0.7,-1067,-3,4.312
25:02.9,3/5/2019,12:49:40,248958.84,948047.54,64.684,118.6,50,318.9,-5.9,-0.5,-1067,-3,4.265
25:03.9,3/5/2019,12:49:41,248958.23,948046.79,64.684,118.3,1.2,318.9,-6,-1.1,-1067,-3,3.328
25:04.9,3/5/2019,12:49:42,248958.07,948046.99,64.684,118.4,1.1,319.3,-6.1,-1,-1067,-3,3.317
25:05.9,3/5/2019,12:49:43,248958.18,948046.84,64.684,118.4,1.2,319.4,-5.9,-0.8,-1067,-3,3.317
25:06.9,3/5/2019,12:49:44,248958.01,948047.11,64.684,118.6,50,319.1,-5.8,-1.2,-1067,-3,3.345
25:07.9,3/5/2019,12:49:45,248958.53,948048.35,64.685,118.7,1.3,318.9,-5.8,-1.3,-1067,-3,4.523
25:08.9,3/5/2019,12:49:46,248958.35,948048.56,64.685,118.1,1.2,319.1,-5.9,-1.1,-1067,-3,4.508
25:09.9,3/5/2019,12:49:47,248958.32,948048.58,64.685,119,1.2,319.3,-5.8,-1.4,-1067,-3,4.497
25:10.9,3/5/2019,12:49:48,248958.12,948048.74,64.685,118.4,1.2,319.2,-5.6,-1.5,-1067,-3,4.435
25:11.9,3/5/2019,12:49:49,248957.51,948047.88,64.685,118.7,1.2,319.1,-5.6,-0.9,-1067,-3,3.431
